date,AAPL,ABT,ADBE,AMD,AMGN,AMZN,AXP,BA,BAC,BIL,BMY,C,CAT,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DIS,DUK,EFA,FDX,GE,GILD,GLD,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,LOW,MA,MCD,META,MMM,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,SBUX,SLB,SO,SPY,T,TGT,TLT,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2007-06-14,3.555,16.876,43.96,13.78,39.091,3.597,47.224,72.028,34.413,70.918,14.663,363.674,49.884,8.65,31.541,38.34,11.174,17.267,39.258,41.947,27.708,23.899,44.794,72.202,115.627,13.836,64.6,12.473,164.716,23.266,34.07,53.967,14.033,35.833,30.985,14.368,33.465,22.406,13.662,30.503,,41.684,24.678,48.881,21.638,11.928,8.601,0.274,10.292,0.577,15.648,37.99,10.97,36.231,27.155,10.184,55.148,15.179,107.329,7.997,38.904,46.241,,22.804,40.661,19.85,38.84,18.652,,15.13,21.554,11.177,43.571
2007-06-15,3.607,17.041,42.75,13.63,39.628,3.62,47.695,71.431,34.413,70.98,15.12,365.775,50.118,8.798,32.059,38.567,11.204,17.627,39.659,42.305,28.208,24.335,45.157,72.586,116.606,13.869,64.85,12.549,165.037,23.365,34.439,54.611,14.644,36.016,31.133,14.444,33.664,22.441,14.331,30.456,,41.803,24.924,48.432,21.616,12.269,8.757,0.282,10.242,0.604,15.824,37.871,11.003,36.318,27.162,10.243,55.39,15.382,107.94,7.942,38.874,46.558,,22.947,40.623,20.199,38.892,18.751,,15.049,21.602,11.191,44.172
2007-06-18,3.745,16.985,42.67,13.51,39.346,3.592,47.224,70.885,34.296,70.995,14.899,365.639,50.576,8.795,32.127,38.505,11.022,17.511,39.764,42.399,28.323,23.95,45.409,71.641,116.453,13.814,64.95,12.78,165.606,23.371,33.819,54.736,14.601,35.764,31.053,14.494,33.483,22.512,14.964,30.59,,41.779,24.875,48.443,21.631,12.24,8.659,0.286,10.283,0.604,15.768,37.82,10.916,35.854,26.971,10.202,55.946,15.187,107.813,7.888,38.989,46.464,,23.345,40.6,20.07,38.509,18.795,,14.895,21.704,11.139,44.388
2007-06-19,3.702,17.028,42.48,13.57,39.024,3.49,47.232,70.536,34.736,70.995,15.523,367.672,50.971,8.832,31.943,38.732,11.142,17.569,39.716,42.263,28.503,24.22,45.453,70.429,120.185,13.864,65.48,12.757,167.431,23.562,33.854,55.344,14.559,35.815,31.311,14.391,33.681,22.463,15.023,30.637,,41.874,24.723,48.06,21.595,12.133,8.65,0.285,10.45,0.608,15.84,37.371,10.895,35.883,27.2,10.177,56.156,15.299,108.081,7.934,38.581,46.897,,23.016,40.5,20.075,38.341,18.899,,15.077,21.848,11.071,44.121
2007-06-20,3.639,16.904,41.37,13.64,38.735,3.455,46.409,69.924,34.344,71.011,15.351,362.116,50.285,8.858,31.135,38.746,11.029,17.505,38.61,42.218,28.036,23.604,44.917,71.563,119.512,13.572,64.71,12.65,164.818,24.646,33.082,55.084,14.462,35.597,30.456,14.419,33.11,22.512,14.859,29.966,,41.521,24.202,47.798,21.276,12.406,8.423,0.279,10.283,0.608,15.561,37.212,10.688,35.952,27.442,10.077,55.495,14.928,106.579,7.794,39.154,46.519,,22.879,39.548,19.704,38.294,18.663,,14.892,21.428,11.021,42.569
2007-06-21,3.709,16.754,41.53,14.72,38.446,3.484,46.865,70.74,34.282,71.011,15.74,363.606,50.341,8.924,31.72,39.323,10.299,17.582,39.506,43.191,28.036,23.963,45.325,72.293,119.543,13.615,64.56,12.753,165.555,24.596,32.982,55.396,14.674,35.637,30.69,14.587,33.133,22.69,14.971,29.814,,41.679,24.222,47.781,21.425,12.913,8.471,0.286,10.273,0.656,15.68,37.417,10.775,35.917,27.754,9.686,56.149,15.006,107.171,7.806,39.245,46.297,,23.333,39.755,19.82,38.535,18.575,,14.857,21.398,10.975,43.33
2007-06-22,3.682,16.462,40.84,14.57,37.567,3.443,46.214,69.808,33.636,71.073,15.435,355.136,49.989,8.726,31.35,39.309,9.965,17.325,38.886,42.861,27.995,23.386,44.699,71.667,117.818,13.466,64.78,13.022,162.272,24.233,32.573,54.273,14.317,34.846,30.0,14.455,32.544,22.079,15.31,29.434,,41.212,23.853,46.309,20.907,12.513,8.283,0.281,10.152,0.666,15.449,36.837,10.55,35.424,27.391,9.42,58.402,14.665,106.163,7.66,39.166,46.597,,23.103,39.394,19.499,38.262,18.366,,14.573,21.031,10.848,42.415
2007-06-25,3.662,16.832,40.34,14.28,37.5,3.433,46.222,69.553,33.568,71.042,15.513,350.257,49.865,8.707,31.071,39.33,10.371,17.396,39.554,42.666,27.929,23.373,44.688,72.723,117.725,13.287,64.43,13.083,158.142,24.122,32.573,54.616,14.184,35.064,29.778,14.497,32.357,22.207,14.721,29.948,,41.126,23.75,46.276,20.907,12.337,8.251,0.28,10.317,0.648,15.521,36.718,10.559,35.453,27.098,9.465,57.066,14.608,105.655,7.705,39.099,46.853,,23.078,39.548,19.265,38.493,18.35,,14.528,21.067,10.846,42.338
2007-06-26,3.582,16.807,39.84,14.18,36.99,3.374,45.87,69.124,33.533,71.057,15.577,346.598,49.612,8.744,30.18,39.419,10.083,17.473,39.434,41.895,27.929,23.348,44.464,72.795,117.14,13.315,63.62,13.153,156.267,24.104,32.766,54.736,14.124,35.373,29.926,14.547,32.585,22.135,14.71,30.211,,41.045,24.133,46.04,20.929,12.142,8.094,0.279,10.319,0.618,15.266,36.724,10.638,35.517,27.296,9.505,56.496,14.595,104.569,7.746,38.337,46.864,,23.059,39.771,19.06,38.42,18.41,,14.377,21.055,10.88,42.055
2007-06-27,3.649,16.807,40.47,14.58,37.258,3.407,46.02,68.884,33.801,71.042,15.754,351.071,49.13,8.776,30.761,40.141,10.793,17.55,40.002,42.397,28.102,23.527,44.783,72.736,117.263,13.658,63.67,13.055,160.032,24.479,32.941,54.788,14.372,35.259,30.32,14.685,32.847,22.228,14.82,29.971,,41.545,24.728,46.703,21.177,12.347,8.241,0.297,11.176,0.635,15.688,37.014,10.646,35.656,27.665,9.638,56.942,14.79,106.057,7.882,38.849,46.909,,23.52,39.74,19.265,38.635,18.566,,14.325,21.218,10.991,42.908
2007-06-28,3.609,16.729,40.42,14.49,37.131,3.444,45.788,69.255,33.733,71.073,15.548,351.071,48.87,8.82,30.554,40.031,10.665,17.923,40.14,41.633,27.757,23.386,44.816,73.238,117.448,13.586,64.26,13.023,159.762,24.332,32.982,55.058,14.45,35.287,30.148,14.738,32.766,21.865,14.979,29.685,,41.412,24.801,46.462,21.148,12.103,8.193,0.284,11.176,0.641,15.816,37.059,10.654,35.616,27.691,9.756,56.012,14.643,106.043,8.032,38.697,46.897,,23.495,40.009,19.333,38.667,18.466,,14.377,21.188,10.935,42.97
2007-06-29,3.653,16.676,40.15,14.3,37.117,3.421,45.758,69.983,33.595,71.104,15.513,347.547,48.382,8.839,31.255,40.238,10.533,17.923,40.169,42.107,27.995,23.463,45.146,72.326,117.941,13.315,64.27,12.966,158.149,24.227,32.924,54.694,14.342,35.356,29.834,14.648,32.591,21.83,15.092,29.633,,41.383,24.467,45.915,20.893,12.22,8.106,0.277,11.176,0.63,15.704,36.832,10.629,35.517,27.646,9.679,55.612,14.811,106.078,8.182,38.758,47.381,,23.426,39.271,19.341,38.341,18.327,,14.412,21.121,10.912,43.114
2007-07-02,3.63,16.916,40.16,14.36,37.084,3.48,46.214,70.427,33.891,71.124,15.651,349.919,49.711,8.939,31.856,41.427,10.634,17.949,40.603,43.07,28.307,23.72,45.8,72.208,117.879,13.5,65.02,13.156,159.922,24.239,33.392,54.569,14.662,35.488,30.265,14.718,33.086,21.844,15.12,29.995,,41.96,24.354,47.035,21.085,12.172,8.2,0.278,11.197,0.657,15.871,37.087,10.696,35.836,27.99,9.609,56.791,14.963,107.037,8.251,38.904,47.631,,23.694,40.101,19.524,38.514,18.46,,14.556,21.326,10.962,43.597
2007-07-03,3.807,16.916,40.71,14.36,37.05,3.473,46.799,71.067,34.049,71.124,15.755,351.409,48.191,8.987,32.099,41.31,10.53,18.084,41.165,42.627,28.323,23.745,46.018,72.345,119.235,13.4,64.74,13.254,163.841,24.135,33.462,55.385,14.855,35.546,30.618,14.813,33.121,21.901,14.759,30.006,,41.931,24.482,48.282,21.283,12.376,8.116,0.282,11.308,0.658,15.991,37.252,10.729,35.865,27.945,9.723,57.544,14.95,107.425,8.182,38.551,47.34,,23.781,40.039,19.606,38.446,18.633,,14.745,21.428,10.994,43.874
2007-07-05,3.974,16.888,40.93,14.19,36.829,3.437,46.019,71.584,33.925,71.124,15.825,348.97,47.882,8.949,32.139,41.338,10.82,18.258,41.28,42.917,28.397,23.617,45.789,71.941,118.742,13.376,64.42,13.435,161.484,24.522,34.141,56.149,14.861,35.735,30.277,14.749,32.987,21.894,14.713,29.895,,41.846,24.477,48.097,21.262,12.484,8.116,0.283,11.379,0.665,16.326,37.434,10.767,35.796,27.742,9.716,57.603,14.859,107.312,8.076,39.13,46.81,,23.731,40.277,19.484,38.735,18.566,,14.696,21.212,10.907,43.772
2007-07-06,3.96,16.817,41.02,14.39,36.802,3.448,46.117,71.962,33.774,71.155,15.646,350.325,48.697,8.983,32.266,42.245,10.98,18.322,41.809,43.143,28.282,23.232,46.119,72.241,118.557,13.424,64.96,13.38,163.177,24.812,34.562,56.658,14.909,35.649,30.389,14.729,33.034,22.128,14.73,30.024,,42.013,24.3,48.196,21.248,13.118,8.071,0.291,11.441,0.668,16.254,37.61,10.775,35.685,27.767,9.793,57.832,14.721,107.876,8.11,41.5,46.62,,23.868,40.715,19.62,38.709,18.571,,14.687,21.218,10.975,44.44
2007-07-09,3.901,16.726,40.72,14.57,36.62,3.603,46.814,72.705,33.54,71.17,15.547,349.648,49.328,8.892,33.464,42.19,10.924,18.309,42.677,43.879,28.257,23.348,46.23,75.715,118.988,13.51,65.38,13.458,162.929,24.769,34.24,56.627,15.079,35.987,30.277,14.757,32.684,21.865,14.668,29.855,,42.013,24.28,47.913,21.177,13.088,7.997,0.292,11.328,0.687,16.063,37.513,10.758,35.708,27.773,9.716,57.839,14.816,107.961,8.076,40.659,46.787,,23.812,39.909,19.628,39.076,18.549,,14.853,21.091,11.0,44.943
2007-07-10,3.962,16.48,40.36,14.43,36.446,3.514,45.21,72.959,33.231,71.186,15.339,345.582,50.186,8.675,33.492,41.606,10.665,18.219,42.439,43.202,27.79,23.002,45.666,73.525,116.77,13.678,65.61,13.478,158.39,24.781,33.825,56.451,15.085,35.689,29.483,14.589,32.334,21.325,14.407,29.388,,41.588,23.907,46.462,20.794,13.205,7.934,0.287,11.207,0.694,15.712,37.411,10.633,35.424,27.531,9.631,57.138,14.574,106.424,7.878,39.495,47.58,,23.725,39.586,19.328,38.887,18.265,,14.323,20.683,10.792,44.46
2007-07-11,3.963,16.673,40.84,14.65,37.01,3.536,45.195,72.865,33.334,71.186,15.681,348.36,50.773,8.722,34.077,41.75,10.646,18.509,43.273,43.666,27.864,23.13,46.096,73.988,117.694,13.63,65.44,13.506,158.128,24.923,34.363,56.695,14.843,36.068,29.867,14.587,32.521,21.353,14.225,29.609,,41.903,24.025,46.766,20.907,13.498,7.903,0.286,11.207,0.691,15.919,37.547,10.579,35.732,27.933,9.586,56.961,14.703,107.178,7.94,39.977,47.089,,23.725,39.479,19.778,39.039,18.204,,14.422,20.971,10.814,44.866
2007-07-12,4.013,16.845,41.55,15.36,37.56,3.639,47.481,73.345,34.035,71.202,15.879,358.05,51.96,8.713,35.292,42.452,11.083,19.178,44.489,44.754,28.085,23.386,46.739,74.574,120.159,13.706,66.02,13.527,160.732,25.206,35.357,56.788,15.707,36.355,30.736,14.738,33.121,21.844,15.273,30.152,,42.88,24.944,47.925,21.319,13.4,8.061,0.287,11.401,0.704,16.334,38.019,10.8,36.527,28.831,9.575,57.95,14.963,108.871,8.074,42.682,46.927,,24.124,40.769,20.11,39.265,18.427,,14.644,21.284,11.075,46.064
2007-07-13,4.123,16.682,41.18,15.43,38.218,3.755,47.107,74.146,34.014,71.217,15.899,355.882,52.602,8.792,35.901,43.304,10.946,19.236,44.503,45.713,28.184,23.463,46.705,76.419,121.7,13.713,66.03,13.696,162.111,25.163,35.182,56.435,15.689,36.395,31.059,14.872,33.197,21.879,15.395,30.304,,43.019,24.983,48.494,21.141,13.4,8.209,0.288,11.314,0.7,16.254,37.968,10.771,36.37,28.895,9.616,58.69,15.062,109.195,8.058,42.743,47.055,,24.093,40.684,20.29,39.47,18.455,,14.761,21.344,11.148,46.429
2007-07-16,4.134,16.783,41.06,15.72,37.614,3.684,46.394,74.284,34.097,71.233,15.919,353.646,53.078,8.688,34.691,42.527,10.85,19.236,43.926,45.895,28.266,23.104,46.599,75.369,123.61,13.596,65.82,13.717,160.813,24.984,35.451,56.986,15.677,36.607,30.922,15.08,33.18,21.46,15.441,30.415,,43.329,24.973,47.859,21.29,13.635,8.213,0.287,11.27,0.713,16.094,38.047,10.841,36.655,28.691,9.62,59.279,14.868,109.181,8.02,41.982,47.508,,24.323,40.661,20.522,39.67,18.466,,15.115,21.29,11.1,46.105
2007-07-17,4.158,16.729,41.46,15.84,37.319,3.69,48.539,74.269,34.221,71.264,15.939,355.475,53.43,8.858,34.233,42.72,10.818,19.133,43.44,45.651,28.438,23.002,46.443,75.878,125.428,13.462,65.75,13.767,160.083,24.719,35.591,57.563,15.906,35.999,30.978,14.889,32.894,21.239,15.398,30.45,,43.429,24.698,48.223,21.822,13.508,8.286,0.289,11.399,0.71,16.238,37.712,10.791,36.382,28.691,9.542,58.84,14.824,109.125,7.946,41.756,47.407,,24.391,40.7,20.811,39.664,18.282,,14.938,21.374,10.966,45.792
2007-07-18,4.135,16.826,41.41,15.46,37.46,3.666,48.771,74.102,33.918,71.248,15.894,349.648,53.505,9.122,34.798,42.919,10.636,18.947,44.384,45.581,28.372,23.13,46.281,75.969,124.627,13.5,66.62,13.63,156.865,24.652,35.416,57.724,15.139,35.689,30.333,14.962,32.69,21.168,15.361,30.473,,43.619,24.536,46.899,21.921,13.322,8.357,0.287,11.443,0.697,16.262,37.559,10.446,36.534,28.736,9.775,59.711,14.876,108.927,7.904,41.451,47.586,,23.98,41.145,21.148,39.496,18.065,,14.835,21.254,10.896,46.85
2007-07-19,4.191,17.021,42.2,15.78,37.305,3.668,49.146,74.582,33.856,71.264,15.884,346.463,53.97,9.106,34.782,42.754,10.791,19.268,44.346,46.62,28.266,23.143,46.543,76.386,125.428,13.87,67.01,13.608,154.457,24.442,35.673,60.208,15.26,35.798,30.172,15.038,32.882,21.168,15.233,30.748,,43.472,24.241,46.257,22.339,13.264,8.507,0.285,11.471,0.696,16.413,37.184,10.388,36.65,27.62,10.221,61.184,15.096,109.35,7.908,41.982,47.575,,23.906,39.847,21.12,39.833,17.982,,14.938,21.344,11.066,47.436
2007-07-20,4.303,16.566,41.64,15.5,37.715,3.582,48.366,75.587,33.197,71.295,15.641,343.752,51.625,8.987,34.36,42.115,10.678,19.043,43.926,45.012,28.159,23.027,46.063,75.389,123.61,13.297,67.58,12.902,150.262,24.251,35.662,59.662,14.831,35.454,29.514,14.9,32.678,21.132,15.038,30.409,,43.014,24.084,44.728,22.091,13.079,8.374,0.28,11.22,0.688,16.421,36.73,10.351,36.277,27.397,10.217,63.299,14.798,108.243,7.79,41.092,48.005,,23.663,39.41,21.142,39.397,17.737,,14.945,20.851,10.901,47.256
2007-07-23,4.302,16.895,42.36,15.36,38.131,3.587,48.479,75.718,33.087,71.295,15.934,344.633,50.88,9.068,34.093,41.874,10.973,19.474,44.141,44.625,28.725,23.091,46.342,75.363,125.767,13.04,67.47,12.713,149.605,23.987,35.948,60.478,14.934,35.574,29.259,15.021,33.343,20.99,15.249,30.649,,43.329,25.71,44.82,22.113,13.108,8.55,0.247,11.389,0.695,16.557,37.82,10.405,36.971,27.238,10.391,63.063,14.928,108.575,7.984,40.629,47.927,,23.769,39.294,21.385,39.15,17.659,,15.125,20.929,10.912,48.027
2007-07-24,4.038,16.454,41.78,15.21,37.889,3.463,45.862,75.543,32.4,71.295,15.572,334.13,50.669,8.898,32.78,41.358,10.661,19.152,42.844,43.938,28.495,22.553,45.643,73.903,123.918,12.992,67.47,12.75,144.578,23.365,35.498,60.369,14.819,35.27,28.136,14.903,33.343,20.626,14.446,30.094,,42.766,25.41,43.39,21.836,12.727,8.214,0.23,11.188,0.677,16.445,37.633,10.347,36.749,27.448,10.435,62.068,14.6,106.692,7.914,39.489,48.105,,22.698,39.164,20.994,39.223,17.186,,15.238,20.377,10.892,46.691
2007-07-25,4.109,16.388,41.72,15.58,38.373,4.309,46.282,78.039,32.935,71.31,15.666,333.453,49.95,8.971,33.56,41.562,10.697,19.249,43.416,43.356,28.643,22.655,45.52,73.616,124.534,13.013,66.9,12.645,148.234,23.42,35.615,61.372,14.801,35.305,28.093,15.136,34.084,20.419,14.658,29.75,,42.733,26.226,43.596,21.772,12.757,8.323,0.239,11.088,0.674,16.397,38.803,10.301,36.761,27.047,10.313,63.45,14.963,106.91,8.078,39.251,48.2,,22.903,39.325,20.628,40.027,17.32,,15.277,20.761,10.858,47.693
2007-07-26,4.371,16.009,41.19,14.73,37.701,4.201,45.18,75.47,32.454,71.326,14.803,323.966,48.578,8.553,32.572,40.7,10.314,19.095,41.704,42.205,27.946,22.514,44.006,72.28,121.792,12.79,65.65,12.601,142.367,22.965,34.761,60.556,14.499,34.978,27.354,14.836,33.069,20.226,14.441,28.897,,42.938,25.533,42.695,21.255,11.84,8.044,0.255,10.91,0.677,15.943,37.962,10.039,36.516,26.811,10.118,61.963,14.755,104.379,7.972,37.917,48.602,,22.393,38.557,20.172,39.759,16.942,,14.987,20.209,10.619,45.35
2007-07-27,4.306,15.676,40.39,13.87,37.339,4.202,43.898,75.477,32.578,71.357,14.203,318.274,47.17,8.38,31.932,40.369,10.049,18.644,40.627,41.48,27.667,22.066,43.396,71.452,119.512,12.683,65.41,12.697,140.818,22.626,34.287,60.083,14.221,34.295,27.447,14.64,32.089,19.806,14.014,28.465,,42.938,24.624,42.609,20.836,11.577,7.846,0.244,10.63,0.675,15.632,37.292,9.889,36.668,26.55,9.933,60.903,14.595,102.327,7.826,37.844,48.742,,21.919,37.728,20.008,39.743,16.68,,14.846,20.155,10.42,43.993
2007-07-30,4.234,15.924,40.89,13.79,37.721,4.135,45.09,76.809,32.777,71.295,14.233,319.765,47.803,8.553,32.568,40.997,9.953,18.979,41.213,42.655,27.888,22.04,44.168,73.01,120.991,12.841,65.77,12.802,143.076,23.279,34.772,59.511,14.408,34.467,27.77,14.671,31.943,20.119,14.975,28.249,,43.0,24.624,42.768,20.844,11.723,8.256,0.248,10.898,0.694,15.6,37.428,9.877,36.93,27.098,9.952,62.428,14.617,103.928,7.932,38.283,48.602,,22.43,37.582,20.273,40.347,16.997,,14.673,20.785,10.481,44.208
2007-07-31,3.944,15.883,40.29,13.54,36.077,3.927,43.89,75.274,32.585,71.388,14.089,315.564,48.895,8.257,32.348,41.217,9.55,18.605,40.655,41.996,27.06,21.835,44.112,72.176,119.42,12.776,65.79,12.651,137.667,22.885,33.643,57.5,14.269,34.714,27.311,14.592,31.547,19.977,14.63,27.946,,42.399,24.393,42.278,20.553,11.577,8.247,0.246,10.823,0.698,15.234,37.269,9.773,36.107,26.537,9.841,62.016,14.531,102.757,7.81,36.911,48.954,,21.956,37.19,20.011,39.77,16.658,,15.065,20.281,10.422,43.756
2007-08-01,4.041,15.965,39.58,13.41,34.969,3.865,44.707,76.074,32.729,71.364,14.218,317.461,49.72,8.201,32.312,41.438,9.864,19.159,40.612,41.804,27.741,22.591,44.185,72.437,120.005,12.731,65.93,12.724,138.15,23.254,33.433,58.223,14.378,34.978,27.54,14.917,31.611,20.191,13.648,28.179,,42.47,25.067,42.616,20.773,11.801,8.494,0.245,10.91,0.693,15.768,37.729,9.823,36.866,26.372,10.033,61.95,15.079,103.258,8.024,36.893,48.848,,21.906,36.852,20.045,40.405,16.953,,15.284,20.707,10.483,44.121
2007-08-02,4.086,16.046,39.52,13.4,34.533,3.986,45.667,77.093,32.832,71.38,14.193,323.836,50.055,8.113,32.116,41.934,10.272,19.391,40.002,41.912,28.175,23.053,44.319,72.274,120.252,12.941,65.89,12.676,137.024,23.285,34.544,58.841,14.68,35.018,27.671,15.026,31.844,20.305,12.976,28.599,,42.494,25.371,42.285,20.929,11.528,8.551,0.244,10.919,0.69,16.007,37.945,9.914,36.948,26.786,9.93,60.235,15.268,104.083,8.098,38.453,48.971,,21.725,37.137,20.154,40.221,16.908,,15.245,20.671,10.599,43.782
2007-08-03,3.947,16.009,38.75,12.85,34.17,3.84,43.103,75.863,32.296,71.349,13.886,313.417,48.994,8.037,31.048,41.693,9.815,18.959,38.633,40.964,27.798,21.938,43.519,70.755,117.263,12.673,66.69,12.477,131.337,22.281,34.035,58.145,14.512,34.742,27.087,14.92,31.57,19.577,11.943,28.325,,41.75,24.708,40.127,20.532,11.352,8.159,0.237,10.833,0.649,15.664,37.752,9.773,36.703,25.977,9.705,57.446,14.692,101.403,7.868,36.875,49.297,,21.052,36.476,19.19,39.481,16.274,,15.111,19.704,10.325,42.188
2007-08-06,4.049,16.645,39.38,12.77,34.754,3.95,45.157,75.936,33.094,71.427,14.143,331.445,50.26,8.147,31.592,43.374,9.941,18.985,39.11,41.814,28.126,22.95,43.995,72.235,120.467,13.092,66.52,12.651,137.265,22.712,34.486,59.184,14.645,35.746,27.993,15.186,32.789,19.998,12.521,28.874,,41.85,25.229,42.384,20.943,11.343,8.677,0.242,11.019,0.655,15.999,38.911,10.022,37.94,26.62,9.918,57.125,15.43,103.102,8.03,37.533,48.938,,21.22,37.244,19.264,40.878,17.309,,15.348,20.875,10.665,42.939
2007-08-07,4.042,17.014,39.42,12.63,34.499,3.957,45.307,75.121,33.444,71.442,14.342,333.091,49.912,8.135,32.004,44.381,10.154,19.107,39.663,43.171,28.331,24.181,44.145,72.547,121.638,12.992,66.48,12.8,139.794,22.411,34.439,58.997,14.645,35.62,28.136,15.25,32.964,19.913,13.126,29.031,,41.974,25.366,42.583,20.95,11.304,8.989,0.248,11.132,0.665,15.68,39.28,10.122,38.074,25.805,10.003,58.114,15.885,104.202,8.07,38.185,48.899,,21.22,36.852,19.63,40.83,17.376,,15.238,20.953,10.674,44.049
2007-08-08,4.012,17.641,40.23,13.42,34.909,3.889,47.204,75.011,34.152,71.411,14.843,339.26,50.198,8.084,32.28,44.767,10.997,20.388,40.212,43.537,28.118,25.053,44.861,71.752,124.657,13.184,66.77,13.042,141.293,23.273,33.784,58.919,14.979,35.855,28.862,15.642,34.06,20.305,13.467,29.358,,42.032,25.725,43.284,21.269,11.772,8.943,0.257,10.854,0.696,16.094,39.723,10.354,38.034,25.582,10.225,61.361,16.112,105.655,8.048,39.739,48.304,,21.045,36.53,19.998,41.161,17.242,,15.267,21.202,10.982,45.18
2007-08-09,3.784,17.212,40.75,13.08,34.231,3.705,45.472,71.783,33.224,71.474,13.975,321.506,48.696,7.874,31.304,43.588,10.756,20.208,38.676,41.884,27.06,24.874,43.581,71.368,119.974,12.803,65.46,12.768,133.216,22.035,33.216,57.745,14.518,34.903,27.41,15.64,33.74,19.563,12.854,29.148,,41.417,25.273,40.915,20.773,12.191,8.75,0.254,10.334,0.704,16.007,38.905,10.156,37.923,24.352,10.346,60.366,16.173,102.524,7.828,38.1,48.372,,20.671,35.578,19.433,41.02,16.619,,14.818,20.699,10.535,43.142
2007-08-10,3.742,17.303,41.06,13.01,33.62,3.739,45.57,71.886,33.389,71.52,14.292,322.191,48.119,7.996,31.296,43.595,10.98,20.201,39.778,40.908,27.191,25.015,42.832,71.068,117.787,12.717,66.57,12.793,131.937,22.115,32.766,58.741,14.554,35.087,27.46,15.396,33.337,19.799,12.592,28.845,,40.992,24.998,39.736,20.354,11.908,8.6,0.256,10.695,0.671,15.927,38.592,10.093,38.168,24.142,10.343,60.3,16.02,102.045,7.753,38.002,48.259,,20.646,36.461,19.593,40.311,16.664,,14.609,20.844,10.449,43.611
2007-08-13,3.825,16.886,40.83,12.84,34.412,3.743,44.572,73.061,33.327,71.536,14.362,319.038,48.336,8.097,31.692,42.582,10.729,19.841,39.315,41.379,27.257,24.361,42.916,71.746,117.602,12.838,66.26,12.787,129.744,21.696,33.047,58.778,14.578,35.259,27.199,15.267,33.452,19.642,12.427,28.436,,41.126,24.841,39.478,20.298,11.674,8.61,0.248,10.766,0.664,15.712,38.666,10.051,37.52,24.798,10.258,59.371,15.469,102.411,7.794,38.557,48.4,,20.696,37.659,19.815,40.29,16.575,,14.722,20.541,10.472,42.791
2007-08-14,3.713,16.441,40.41,12.54,34.452,3.672,42.96,71.294,32.887,71.52,14.134,313.005,47.635,8.015,31.556,41.906,11.034,19.474,39.315,40.835,26.535,23.784,42.502,70.11,116.092,12.927,66.29,12.616,124.079,20.637,32.976,58.434,14.445,35.075,26.87,15.161,32.576,19.078,12.148,28.022,,40.892,24.531,38.115,20.113,11.235,8.477,0.249,10.48,0.69,15.417,38.144,9.92,37.193,24.072,10.014,58.382,15.316,100.846,7.631,36.619,48.529,,20.565,37.229,19.003,39.764,16.436,,14.478,20.396,9.939,42.899
2007-08-15,3.589,16.403,40.18,11.95,33.962,3.619,42.541,69.746,33.142,71.536,13.831,312.662,46.506,7.886,30.964,40.314,10.518,19.255,38.782,42.059,26.002,23.407,41.507,69.523,113.689,12.975,66.13,12.342,120.534,20.539,32.011,58.006,14.093,35.173,26.684,15.074,32.423,18.779,11.741,27.765,,40.558,24.457,37.486,19.992,10.787,8.424,0.249,10.271,0.661,15.282,38.246,9.899,37.053,22.995,9.8,57.118,15.299,99.457,7.577,35.412,48.355,,20.166,37.72,18.081,38.987,16.508,,14.316,20.341,9.866,42.156
2007-08-16,3.504,16.25,39.96,11.64,33.17,3.639,43.613,67.723,34.255,71.63,13.573,325.961,45.296,7.852,30.924,40.824,10.137,18.856,39.085,42.034,26.716,23.654,41.328,67.894,114.613,12.903,64.68,12.192,124.152,20.206,31.805,57.203,14.02,35.362,28.217,15.004,32.218,19.121,11.828,28.062,,40.72,24.3,39.035,19.785,10.338,8.47,0.241,10.198,0.65,15.25,38.831,9.84,37.374,23.53,9.815,56.202,15.487,100.204,7.563,36.5,48.854,,20.297,37.521,17.636,39.297,17.481,,14.22,21.45,9.916,41.63
2007-08-17,3.654,16.522,40.32,11.89,33.62,3.751,44.153,70.053,35.567,71.676,13.717,334.599,45.072,7.937,31.664,40.231,9.835,19.3,40.511,43.457,26.798,23.823,41.708,70.39,118.465,13.04,65.01,12.404,127.916,20.508,32.005,57.834,14.384,35.586,29.172,15.248,32.794,19.164,12.465,27.771,,41.879,24.379,41.193,20.098,10.718,8.571,0.246,10.444,0.688,15.417,39.405,10.072,38.145,23.919,9.848,57.983,15.732,102.045,7.788,37.373,48.657,,20.646,38.242,17.792,40.085,18.249,,14.422,22.565,9.914,43.42
